business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category,Neighborhoods (old),Police Districts,Supervisor Districts,Fire Prevention Districts,Zip Codes,Analysis Neighborhoods
1002,BIG MOUTH BURGERS,3392 24th St,San Francisco,CA,94110,37.752158,-122.420362,"{'type': 'Point', 'coordinates': [-122.420362, 37.752158]}",,1002_20171006,2017-10-06T00:00:00.000,,Reinspection/Followup,,,,19,4,7,2,28859,20
73840,L'acajou Bakery and Cafe,498 09th St Ste. C,San Francisco,CA,94103,,,,,73840_20170105,2017-01-05T00:00:00.000,76,Routine - Unscheduled,73840_20170105_103114,High risk vermin infestation,High Risk,,,,,,
82324,Chisme Cantina,882 Sutter St,San Francisco,CA,94109,,,,,82324_20170908,2017-09-08T00:00:00.000,,New Ownership,,,,,,,,,
69863,Hongry Kong,1975 Bryant,San Francisco,CA,,,,,,69863_20170911,2017-09-11T00:00:00.000,90,Routine - Unscheduled,69863_20170911_103156,Permit license or inspection report not posted,Low Risk,,,,,,
82963,Anzu To You,428 11th St,San Francisco,CA,,,,,,82963_20170411,2017-04-11T00:00:00.000,,Structural Inspection,,,,,,,,,
77173,Tamashi,1849 Union St,San Francisco,CA,94123,,,,,77173_20171102,2017-11-02T00:00:00.000,86,Routine - Unscheduled,77173_20171102_103139,Improper food storage,Low Risk,,,,,,
69152,Polo Grounds Pub & Grill,747 03rd St,San Francisco,CA,94107,,,,,69152_20170816,2017-08-16T00:00:00.000,86,Routine - Unscheduled,69152_20170816_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,,,,,,
90846,Namu Stonepot,553 Divisadero St,San Francisco,CA,94117,,,,+14155436268,90846_20170306,2017-03-06T00:00:00.000,,New Construction,,,,,,,,,
7547,Sur La Table,1 Ferry Building  #37,San Francisco,CA,94111,37.795225,-122.39377,"{'type': 'Point', 'coordinates': [-122.39377, 37.795225]}",,7547_20170127,2017-01-27T00:00:00.000,90,Routine - Unscheduled,7547_20170127_103156,Permit license or inspection report not posted,Low Risk,6,2,10,12,28860,8
81637,Jordan's Kitchen LLC,413 10th St,San Francisco,CA,94107,,,,+14155710761,81637_20170925,2017-09-25T00:00:00.000,96,Routine - Unscheduled,81637_20170925_103129,Insufficient hot water or running water,Moderate Risk,,,,,,
2619,KEZAR BAR & RESTAURANT,900 COLE St,San Francisco,CA,94117,37.765538,-122.449887,"{'type': 'Point', 'coordinates': [-122.449887, 37.765538]}",+14155687678,2619_20190219,2019-02-19T00:00:00.000,,Complaint Reinspection/Followup,,,,9,5,11,15,29492,3
2134,"CHIEFTAIN IRISH PUB, THE",198 05th St,San Francisco,CA,94103,37.781567,-122.405059,"{'type': 'Point', 'coordinates': [-122.405059, 37.781567]}",+14155610916,2134_20161129,2016-11-29T00:00:00.000,,Reinspection/Followup,,,,34,2,9,14,28853,34
62739,Tortas Los Picudos,2969 24th St,San Francisco,CA,94110,37.752653,-122.411359,"{'type': 'Point', 'coordinates': [-122.411359, 37.752653]}",,62739_20170104,2017-01-04T00:00:00.000,92,Routine - Unscheduled,62739_20170104_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,19,4,7,2,28859,20
66515,La Fusion,475 Pine St,San Francisco,CA,94104,37.791743,-122.403677,"{'type': 'Point', 'coordinates': [-122.403677, 37.791743]}",,66515_20190508,2019-05-08T00:00:00.000,86,Routine - Unscheduled,66515_20190508_103120,Moderate risk food holding temperature,Moderate Risk,6,1,10,4,28854,8
61579,La Oaxaquena Bakery and Restaurant,2128 Mission St,San Francisco,CA,94110,37.762898,-122.419505,"{'type': 'Point', 'coordinates': [-122.419505, 37.762898]}",,61579_20170630,2017-06-30T00:00:00.000,67,Routine - Unscheduled,61579_20170630_103155,Unapproved  living quarters in food facility,Low Risk,19,4,7,8,28859,20
86643,Tokyo Express 3,3251 20th Ave 250I,San Francisco,CA,94132,,,,+14155569111,86643_20161117,2016-11-17T00:00:00.000,81,Routine - Unscheduled,86643_20161117_103154,Unclean or degraded floors walls or ceilings,Low Risk,,,,,,
81089,Miss Tomato Sandwich Shop,388 Market St #106,San Francisco,CA,94111,,,,+14155390100,81089_20171128,2017-11-28T00:00:00.000,77,Routine - Unscheduled,81089_20171128_103103,High risk food holding temperature,High Risk,,,,,,
80112,Villa Italian Kitchen,3251 20th Ave 250 D,San Francisco,CA,94132,,,,+14153284800,80112_20171227,2017-12-27T00:00:00.000,90,Routine - Unscheduled,80112_20171227_103144,Unapproved or unmaintained equipment or utensils,Low Risk,,,,,,
92352,Khamsa,1503 15th St.,San Francisco,CA,94103,,,,,92352_20171127,2017-11-27T00:00:00.000,79,Routine - Unscheduled,92352_20171127_103139,Improper food storage,Low Risk,,,,,,
93536,Nook,1500 Hyde St,San Francisco,CA,94109,,,,+14155978012,93536_20171213,2017-12-13T00:00:00.000,94,Routine - Unscheduled,93536_20171213_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,,,,,,
67154,RIVERSIDE SEAFOOD RESTAURANT,1201 VICENTE St,San Francisco,CA,94116,37.739065,-122.479769,"{'type': 'Point', 'coordinates': [-122.479769, 37.739065]}",,67154_20170110,2017-01-10T00:00:00.000,86,Routine - Unscheduled,67154_20170110_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,35,8,3,1,29491,35
71168,Mangrove Kitchen,312 DIVISADERO St,San Francisco,CA,94117,37.772458,-122.437247,"{'type': 'Point', 'coordinates': [-122.437247, 37.772458]}",+14155795454,71168_20190528,2019-05-28T00:00:00.000,,Reinspection/Followup,,,,9,5,11,15,29492,3
3520,Bix,56 Gold St,San Francisco,CA,94111,37.796778,-122.402875,"{'type': 'Point', 'coordinates': [-122.402875, 37.796778]}",,3520_20190426,2019-04-26T00:00:00.000,90,Routine - Unscheduled,3520_20190426_103120,Moderate risk food holding temperature,Moderate Risk,4,1,10,3,308,6
63084,New Lien Hing,400 Clement St,San Francisco,CA,94118,37.783008,-122.463562,"{'type': 'Point', 'coordinates': [-122.463562, 37.783008]}",,63084_20180607,2018-06-07T00:00:00.000,63,Routine - Unscheduled,63084_20180607_103103,High risk food holding temperature,High Risk,11,6,2,11,54,11
92996,Commonwealth Club of CA,110 The Embarcadero,San Francisco,CA,94105,,,,,92996_20190429,2019-04-29T00:00:00.000,100,Routine - Unscheduled,,,,,,,,,
38606,Milan,606 Geary St,San Francisco,CA,94102,37.786748,-122.413404,"{'type': 'Point', 'coordinates': [-122.413404, 37.786748]}",,38606_20170223,2017-02-23T00:00:00.000,87,Routine - Unscheduled,38606_20170223_103154,Unclean or degraded floors walls or ceilings,Low Risk,36,1,10,5,28852,36
13428,SAFEWAY #2606,298 KING STREET,San Francisco,CA,94107,37.776491,-122.394175,"{'type': 'Point', 'coordinates': [-122.394175, 37.776491]}",,13428_20161108,2016-11-08T00:00:00.000,90,Routine - Unscheduled,13428_20161108_103152,Unclean unmaintained or improperly constructed toilet facilities,Low Risk,20,2,9,6,28856,4
32887,Mission Beach Cafe,198 GUERRERO St,San Francisco,CA,94103,37.768035,-122.42448,"{'type': 'Point', 'coordinates': [-122.42448, 37.768035]}",,32887_20170706,2017-07-06T00:00:00.000,70,Routine - Unscheduled,32887_20170706_103133,Foods not protected from contamination,Moderate Risk,19,4,5,8,28853,20
90930,Olea Restaurant,1494 California St,San Francisco,CA,94109,,,,,90930_20170615,2017-06-15T00:00:00.000,,New Ownership,,,,,,,,,
94848,Casa De La Condesa Restaurant,2763 Mission St,San Francisco,CA,94110,,,,,94848_20180221,2018-02-21T00:00:00.000,,New Ownership,,,,,,,,,
81839,Vietnam House,642 Eddy St,San Francisco,CA,94109,,,,,81839_20170817,2017-08-17T00:00:00.000,66,Routine - Unscheduled,81839_20170817_103109,Unclean or unsanitary food contact surfaces,High Risk,,,,,,
7664,NORM'S MARKET,2201 BRYANT St,San Francisco,CA,94110,37.759045,-122.409726,"{'type': 'Point', 'coordinates': [-122.409726, 37.759045]}",+14155643031,7664_20190506,2019-05-06T00:00:00.000,,Reinspection/Followup,,,,19,4,7,2,28859,20
91287,Poke Life,1700 Owens St.,San Francisco,CA,94158,,,,,91287_20170818,2017-08-18T00:00:00.000,,New Ownership,,,,,,,,,
9310,La Playa Taqueria,3817 Noriega St,San Francisco,CA,94122,37.752963,-122.50458,"{'type': 'Point', 'coordinates': [-122.50458, 37.752963]}",,9310_20171011,2017-10-11T00:00:00.000,94,Routine - Unscheduled,9310_20171011_103157,Food safety certificate or food handler card not available,Low Risk,35,8,3,1,56,35
68242,Bacon Bacon LLC,205 A Frederick St,San Francisco,CA,94117,,,,,68242_20180206,2018-02-06T00:00:00.000,88,Routine - Unscheduled,68242_20180206_103144,Unapproved or unmaintained equipment or utensils,Low Risk,,,,,,
77425,DOSA,995 Valencia St,San Francisco,CA,94110,,,,+14155643672,77425_20171020,2017-10-20T00:00:00.000,,Reinspection/Followup,,,,,,,,,
86076,Won Kok Restaurant,700 Monterey Blvd,San Francisco,CA,94127,,,,+14155581826,86076_20161206,2016-12-06T00:00:00.000,73,Routine - Unscheduled,86076_20161206_103103,High risk food holding temperature,High Risk,,,,,,
68189,Silverstone Cafe,3278 24th St,San Francisco,CA,94110,37.752308,-122.417962,"{'type': 'Point', 'coordinates': [-122.417962, 37.752308]}",,68189_20190502,2019-05-02T00:00:00.000,88,Routine - Unscheduled,68189_20190502_103120,Moderate risk food holding temperature,Moderate Risk,19,4,7,2,28859,20
77168,Que Huong Vietnamese Deli,2138 Irving St,San Francisco,CA,94122,,,,,77168_20161101,2016-11-01T00:00:00.000,92,Routine - Unscheduled,77168_20161101_103120,Moderate risk food holding temperature,Moderate Risk,,,,,,
27472,SF Bay Club -  Court Commisary,150 Greenwich St,San Francisco,CA,94111,37.8032,-122.402841,"{'type': 'Point', 'coordinates': [-122.402841, 37.8032]}",,27472_20170214,2017-02-14T00:00:00.000,88,Routine - Unscheduled,27472_20170214_103131,Moderate risk vermin infestation,Moderate Risk,6,1,10,3,28860,8
38072,6001 California Market,6001 California St,San Francisco,CA,94121,37.783984,-122.481969,"{'type': 'Point', 'coordinates': [-122.481969, 37.783984]}",,38072_20170908,2017-09-08T00:00:00.000,,Reinspection/Followup,38072_20170908_103144,Unapproved or unmaintained equipment or utensils,Low Risk,26,6,2,11,55,29
33413,Creative Arts Charter school,1601 Turk St,San Francisco,CA,94115,37.780021,-122.435468,"{'type': 'Point', 'coordinates': [-122.435468, 37.780021]}",,33413_20180516,2018-05-16T00:00:00.000,100,Routine - Unscheduled,,,,41,5,11,15,29490,39
400,COW HOLLOW CATERING,3301 LYON St,San Francisco,CA,94123,37.801401,-122.447857,"{'type': 'Point', 'coordinates': [-122.447857, 37.801401]}",,400_20180223,2018-02-23T00:00:00.000,,Reinspection/Followup,,,,30,9,1,13,57,27
811,EDEN PLAZA CAFE,600 HARRISON St,San Francisco,CA,94107,37.783954,-122.395699,"{'type': 'Point', 'coordinates': [-122.395699, 37.783954]}",,811_20170906,2017-09-06T00:00:00.000,94,Routine - Unscheduled,811_20170906_103139,Improper food storage,Low Risk,6,2,9,6,28856,8
17947,Um Ma Son,5850 GEARY BLVD,San Francisco,CA,94121,37.780278,-122.482311,"{'type': 'Point', 'coordinates': [-122.482311, 37.780278]}",,17947_20171004,2017-10-04T00:00:00.000,81,Routine - Unscheduled,17947_20171004_103109,Unclean or unsanitary food contact surfaces,High Risk,26,6,2,11,55,29
35862,Toast Eatery,3991 24th St,San Francisco,CA,94114,37.751423,-122.431618,"{'type': 'Point', 'coordinates': [-122.431618, 37.751423]}",,35862_20180130,2018-01-30T00:00:00.000,,Reinspection/Followup,,,,22,4,5,2,28862,22
68131,Radio Africa & Kitchen,4800 03rd St,San Francisco,CA,94124,37.734652,-122.390872,"{'type': 'Point', 'coordinates': [-122.390872, 37.734652]}",,68131_20171016,2017-10-16T00:00:00.000,72,Routine - Unscheduled,68131_20171016_103103,High risk food holding temperature,High Risk,1,3,8,10,58,1
32925,Papalote,3409 24th St,San Francisco,CA,94110,37.752073,-122.420939,"{'type': 'Point', 'coordinates': [-122.420939, 37.752073]}",,32925_20181205,2018-12-05T00:00:00.000,82,Routine - Unscheduled,32925_20181205_103131,Moderate risk vermin infestation,Moderate Risk,19,4,5,2,28859,20
61427,Nick's Foods,1659 MARKET St,San Francisco,CA,94103,37.773337,-122.421553,"{'type': 'Point', 'coordinates': [-122.421553, 37.773337]}",,61427_20180410,2018-04-10T00:00:00.000,66,Routine - Unscheduled,61427_20180410_103142,Unclean nonfood contact surfaces,Low Risk,19,2,9,8,28853,20
79654,Orenchi,174 Valencia St,San Francisco,CA,94103,,,,+14150829579,79654_20170831,2017-08-31T00:00:00.000,76,Routine - Unscheduled,79654_20170831_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,,,,,,
393,SUPER STAR RESTAURANT,4919 MISSION St B,San Francisco,CA,94112,37.719692,-122.438575,"{'type': 'Point', 'coordinates': [-122.438575, 37.719692]}",,393_20170705,2017-07-05T00:00:00.000,76,Routine - Unscheduled,393_20170705_103132,Improper thawing methods,Moderate Risk,5,7,6,9,28861,7
10625,Boxed Foods Company,245 Kearny St,San Francisco,CA,94108,37.790453,-122.403994,"{'type': 'Point', 'coordinates': [-122.403994, 37.790453]}",,10625_20170927,2017-09-27T00:00:00.000,79,Routine - Unscheduled,10625_20170927_103162,Other low risk violation,Low Risk,6,1,10,5,28854,8
302,MOULIN ROUGE,887 GEARY St,San Francisco,CA,94109,37.786084,-122.417889,"{'type': 'Point', 'coordinates': [-122.417889, 37.786084]}",,302_20190306,2019-03-06T00:00:00.000,94,Routine - Unscheduled,302_20190306_103144,Unapproved or unmaintained equipment or utensils,Low Risk,36,1,9,13,28858,36
5942,EPIPHANY ELEMENTARY,600 Italy Ave,San Francisco,CA,94112,37.715985,-122.434402,"{'type': 'Point', 'coordinates': [-122.434402, 37.715985]}",+14155334030,5942_20170919,2017-09-19T00:00:00.000,,Routine - Unscheduled,5942_20170919_103150,Improper or defective plumbing,Low Risk,5,7,6,9,28861,7
68173,Wise Sons Deli,3150 24th St,San Francisco,CA,94110,37.752468,-122.415332,"{'type': 'Point', 'coordinates': [-122.415332, 37.752468]}",,68173_20170110,2017-01-10T00:00:00.000,96,Routine - Unscheduled,68173_20170110_103161,Low risk vermin infestation,Low Risk,19,4,7,2,28859,20
80631,Tea Plus,2541 San Bruno Ave,San Francisco,CA,94134,,,,,80631_20170104,2017-01-04T00:00:00.000,88,Routine - Unscheduled,80631_20170104_103139,Improper food storage,Low Risk,,,,,,
76513,Archive Bar & Kitchen,602 Mission St,San Francisco,CA,94105,,,,,76513_20170213,2017-02-13T00:00:00.000,81,Routine - Unscheduled,76513_20170213_103123,Food in poor condition,Moderate Risk,,,,,,
2223,Garden Bakery,765 Jackson St,San Francisco,CA,94133,37.795835,-122.407828,"{'type': 'Point', 'coordinates': [-122.407828, 37.795835]}",,2223_20161011,2016-10-11T00:00:00.000,,Reinspection/Followup,,,,4,1,10,3,28857,6
61460,Pera,1457 18th St,San Francisco,CA,94107,37.762493,-122.397073,"{'type': 'Point', 'coordinates': [-122.397073, 37.762493]}",,61460_20180126,2018-01-26T00:00:00.000,,Reinspection/Followup,,,,29,3,8,14,28856,26
1332,CHLOE'S,1399 CHURCH St,San Francisco,CA,94114,37.748594,-122.427116,"{'type': 'Point', 'coordinates': [-122.427116, 37.748594]}",+14155644116,1332_20171024,2017-10-24T00:00:00.000,,Reinspection/Followup,,,,22,4,5,2,28862,22
36571,Pagan Restaurant,3199 CLEMENT St,San Francisco,CA,94121,37.781558,-122.493393,"{'type': 'Point', 'coordinates': [-122.493393, 37.781558]}",,36571_20190308,2019-03-08T00:00:00.000,85,Routine - Unscheduled,36571_20190308_103138,Improper storage use or identification of toxic substances,Low Risk,26,6,2,11,55,29
63488,The Salad Place,400 London St,San Francisco,CA,94112,37.722649,-122.435305,"{'type': 'Point', 'coordinates': [-122.435305, 37.722649]}",,63488_20180322,2018-03-22T00:00:00.000,94,Routine - Unscheduled,63488_20180322_103133,Foods not protected from contamination,Moderate Risk,5,7,6,9,28861,7
298,Bamboo Restaurant,1441 Polk St,San Francisco,CA,94109,37.790134,-122.420634,"{'type': 'Point', 'coordinates': [-122.420634, 37.790134]}",,298_20171017,2017-10-17T00:00:00.000,92,Routine - Unscheduled,298_20171017_103157,Food safety certificate or food handler card not available,Low Risk,21,9,10,13,28858,21
91427,Derm Restaurant,3226 Geary Blvd,San Francisco,CA,94118,,,,,91427_20170426,2017-04-26T00:00:00.000,,New Ownership,,,,,,,,,
86344,Guckenheimer 1142.01,1 Market St,San Francisco,CA,94105,,,,+14150593800,86344_20161116,2016-11-16T00:00:00.000,100,Routine - Unscheduled,,,,,,,,,
91133,Nourish Cafe,1030 Hyde St,San Francisco,CA,94109,,,,,91133_20171201,2017-12-01T00:00:00.000,98,Routine - Unscheduled,91133_20171201_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,,,,,,
38258,Hong Kong Bakery,4711 MISSION St,San Francisco,CA,94112,37.722898,-122.436086,"{'type': 'Point', 'coordinates': [-122.436086, 37.722898]}",,38258_20170808,2017-08-08T00:00:00.000,75,Routine - Unscheduled,38258_20170808_103154,Unclean or degraded floors walls or ceilings,Low Risk,5,7,6,9,28861,7
27472,SF Bay Club -  Court Commisary,150 Greenwich St,San Francisco,CA,94111,37.8032,-122.402841,"{'type': 'Point', 'coordinates': [-122.402841, 37.8032]}",,27472_20180613,2018-06-13T00:00:00.000,94,Routine - Unscheduled,27472_20180613_103143,Inadequate warewashing facilities or equipment,Low Risk,6,1,10,3,28860,8
81887,Bashfull Bull Too,3600 Taraval St,San Francisco,CA,94116,,,,+14155758112,81887_20170127,2017-01-27T00:00:00.000,,Reinspection/Followup,,,,,,,,,
86138,Baladie Cafe,337 Kearny St,San Francisco,CA,94108,,,,,86138_20180212,2018-02-12T00:00:00.000,83,Routine - Unscheduled,86138_20180212_103157,Food safety certificate or food handler card not available,Low Risk,,,,,,
4860,Play  Field Cafe,1 Zoo Rd,San Francisco,CA,94132,37.73017,-122.502535,"{'type': 'Point', 'coordinates': [-122.502535, 37.73017]}",+14155757132,4860_20170411,2017-04-11T00:00:00.000,88,Routine - Unscheduled,4860_20170411_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,14,8,4,1,64,16
69403,Lolinda,2518 Mission St,San Francisco,CA,94110,37.756698,-122.418951,"{'type': 'Point', 'coordinates': [-122.418951, 37.756698]}",,69403_20170918,2017-09-18T00:00:00.000,86,Routine - Unscheduled,69403_20170918_103154,Unclean or degraded floors walls or ceilings,Low Risk,19,4,7,2,28859,20
67371,Roxie Market & Deli,500 KIRKHAM St,San Francisco,CA,94122,37.760318,-122.466321,"{'type': 'Point', 'coordinates': [-122.466321, 37.760318]}",,67371_20180308,2018-03-08T00:00:00.000,80,Routine - Unscheduled,67371_20180308_103156,Permit license or inspection report not posted,Low Risk,12,8,4,1,56,14
2837,KITARO JAPANESE RESTAURANT,5723 GEARY Blvd,San Francisco,CA,94121,37.780193,-122.48088,"{'type': 'Point', 'coordinates': [-122.48088, 37.780193]}",,2837_20190402,2019-04-02T00:00:00.000,89,Routine - Unscheduled,2837_20190402_103103,High risk food holding temperature,High Risk,26,6,2,11,55,29
7641,OTHER AVENUES FOOD STORE,3930 JUDAH St,San Francisco,CA,94122,37.760519,-122.504331,"{'type': 'Point', 'coordinates': [-122.504331, 37.760519]}",,7641_20170630,2017-06-30T00:00:00.000,87,Routine - Unscheduled,7641_20170630_103114,High risk vermin infestation,High Risk,35,8,3,1,56,35
69172,Victoria Pastry Co.,700 Filbert St,San Francisco,CA,94133,37.8012,-122.411191,"{'type': 'Point', 'coordinates': [-122.411191, 37.8012]}",+14155981655,69172_20180824,2018-08-24T00:00:00.000,96,Routine - Unscheduled,69172_20180824_103154,Unclean or degraded floors walls or ceilings,Low Risk,23,1,10,3,308,23
64454,Sushirrito,59 New Montgomery St,San Francisco,CA,94105,37.787925,-122.400953,"{'type': 'Point', 'coordinates': [-122.400953, 37.787925]}",,64454_20181213,2018-12-13T00:00:00.000,82,Routine - Unscheduled,64454_20181213_103105,Improper cooling methods,High Risk,6,2,9,12,28855,8
68483,El Tomate Restaurant,2904 24th St,San Francisco,CA,94110,37.752777,-122.410262,"{'type': 'Point', 'coordinates': [-122.410262, 37.752777]}",,68483_20180612,2018-06-12T00:00:00.000,90,Routine - Unscheduled,68483_20180612_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,19,4,7,2,28859,20
